,gene,log2 fold change,p-value,p-value adj
3099,gpd1,0.37631792917700135,0.114971188099744,763.983544922799
4439,wtf13,-0.9179506979434559,0.11533358828556779,766.391694157598
5123,are2,-0.29040279067623975,0.11535492956932265,766.533506988149
2938,cup1,-0.21355815006182602,0.11551413107794539,767.5914010129471
4954,SPCC63.13,0.4165406276754191,0.1155207124900768,767.6351344965603
497,alg8,-0.22416324698226842,0.11590730143366708,770.2040180267178
3455,pch1,0.19663818688400844,0.11608526461776453,771.3865833850452
2493,fnx1,-0.24991847604044312,0.11618139067296415,772.0253410218468
3262,SPBC27B12.07,-0.2116316709782293,0.11626058325374569,772.5515757211401
4761,bis1,0.15499308478226942,0.1162904604225436,772.7501095078022
5650,SPBC30B4.06c-antisense-1,-0.3729967124308517,0.11629602035077845,772.7870552309228
3968,rpl803,0.32788776275934006,0.11652074935383963,774.2803794562643
913,sdj1,0.2742611473160405,0.11671296947229143,775.5576821433765
5359,prl6,0.512498103227105,0.11731677925281427,779.5699981349508
5132,SPCP20C8.03,0.4207981761082281,0.11738104299449204,779.9970306983996
136,mam2,-0.2393503595907659,0.11748791520376758,780.7071965290356
5825,acr1-antisense-1,-0.421081240539015,0.1175004732403157,780.7906446818979
2352,mug2,0.3713303285372239,0.11810748634584119,784.8242467681147
5834,SPNCRNA.1600,-0.3863461615303917,0.11843661360882274,787.0112974306271
3155,rkr1,-0.30628010744501,0.11847591642768815,787.2724646619878
489,ftp105,-0.1970708981896316,0.11854733224057899,787.7470227386474
5828,SPNCRNA.1596,0.38200672931179797,0.11857307300739747,787.9180701341562
6423,cwf19-antisense-1,0.20570678755657576,0.11873456707247199,788.9911981965763
5731,SPNCRNA.1504,-0.2999848126721901,0.1189513557375561,790.4317588760603
5483,SPNCRNA.1278,-0.32566369179063104,0.1190893192088336,791.3485261426993
962,cum1,0.4255284024204678,0.1191002387336671,791.4210863852179
2803,opa3,0.2953695048858491,0.11916206587180059,791.8319277181149
3808,brc1,-0.18116811179509848,0.11918275688167179,791.969419478709
5949,SPNCRNA.186,-0.2949881612411456,0.11948957013524455,794.0081935487001
396,SPAC16A10.01,-0.2372565295742246,0.11959739417103236,794.72468426651
1248,SPAC27F1.05c,0.44838542653943775,0.11960508994481714,794.7758226833099
5319,SPNCRNA.113,0.6645256045212034,0.11965072244204913,795.0790506274164
4349,rpl2302,0.1893393607571241,0.11975548296757893,795.775184319562
4001,hfi1,-0.19578614387396354,0.11986987567558204,796.5353238642426
1671,stg1,-0.16133565858737312,0.12009672557925499,798.0427414741495
1656,wsp1,0.3183756125134935,0.12029045206357138,799.3300539624317
4223,SPBPJ4664.05,-0.2048987166674643,0.12043045660205005,800.2603841206226
2047,vps16,-0.15799513043524696,0.12068036511862935,801.9210262132921
3380,crs1,-0.4999426435543375,0.12085727543074755,803.0965952373175
1855,med11,-0.31184967783887674,0.1208739823978179,803.2076130334999
1907,trm10,-0.19222265177176343,0.12100464717490537,804.0758804772462
2261,mrx21,-0.16344023690285936,0.12123384547686712,805.598903193782
2208,oma1,0.2230014217891145,0.1212556520536207,805.7438078963095
5713,mag2-antisense-1,-0.4469300610469357,0.12147594658667014,807.2076650684231
6216,SPNCRNA.497,-0.6186082659887114,0.12158292863745362,807.9185607958793
30,SPAC1039.02,-0.5188384598971443,0.1219120021156726,810.1052540586444
4603,nic1,-0.35430511765822,0.12245692095036995,813.7262397152083
5122,pal1,0.17360116705506742,0.12257665641420575,814.5218818723972
1891,SPAC688.12c,-0.25858706080288973,0.12267514587527853,815.1763443412258
4841,dfp1,0.1724657424586744,0.12289352314276594,816.6274612836797
5470,SPCC1620.05-antisense-1,-0.48269477846271647,0.12327712457535418,819.1764928032286
4303,pdx1,-0.21710832366169933,0.12332778602571685,819.5131381408885
6314,SPAC11D3.18c-antisense-1,0.3251483799641158,0.1233350384862034,819.5613307408216
6504,SPNCRNA.786,-0.3698207722678963,0.12337491265988076,819.8262946249076
4141,SPBP4H10.17c,0.19002055423602202,0.12345808950822638,820.3790047821643
3863,SPBC660.17c,-0.17040201590722445,0.12357628562183728,821.1644179571088
1055,ies4,0.1930837340227498,0.12364763269769682,821.6385192761954
5945,SPNCRNA.181,0.5333467765419316,0.12368246208037957,821.8699605241222
1225,mtl16,-0.23212021484959722,0.12377650293961186,822.4948620337208
3173,ssn6,0.4546660759542475,0.12405555588829423,824.3491688777151
1451,tbc1,-0.21528760183911946,0.12408017818371121,824.512784030761
6183,SPNCRNA.455,-0.8851654832116737,0.12433507723314441,826.2065882142446
3954,rvb2,-0.12317328305768732,0.12435851321831455,826.3623203357002
4138,SPBP4H10.14c,0.18558164611825306,0.12448714698873,827.2170917401108
114,csm1,-0.2420873331005287,0.12449368560582554,827.2605408507106
1834,tup12,0.15507755009183743,0.124551065898614,827.6418328962901
6726,SPNCRNA.99,-0.6975598702270736,0.12473305952588173,828.8511805494841
1606,pik3,-0.14318523166206495,0.12480957168458114,829.3596038440417
4769,SPCC417.04,0.3841001403502848,0.12481987711552174,829.428083432642
5526,SPNCRNA.1316,0.28206551344964764,0.12499148023885362,830.5683861871823
4487,mrpl31,-0.2880228198603479,0.1254199938927429,833.4158594172765
4751,cox5,0.28060090631867984,0.12563431637731437,834.840032327254
4338,SPCC132.05c,0.1408389781353547,0.125640192525656,834.8790793329841
6552,SPNCRNA.83,1.6186844555114956,0.1256961381359146,835.2508379131525
5962,prl20,-0.447137322542719,0.1257584241597999,835.6647285418703
3588,srp101,-0.13507268122886112,0.12583505153945604,836.1739174796854
604,SPAC18B11.03c,-0.16295767950583706,0.12600498630368195,837.3031339879666
5658,SPNCRNA.1436,-0.4173002494723167,0.12611169391034457,838.0122060342397
2543,gpi14,-0.2928531906058701,0.12619325820201432,838.5542007523852
4398,plb5,0.21219746108633364,0.12622340971629664,838.7545575647912
