gene,before_wash,plate,color,position,ratio,source
SPBC16A3.16,0.4934497816593887,7,red,B11_,0.00877293797647784,protein-coding
SPAC2F3.07c,0.5764192139737991,7,red,B12_,0.007510166601075726,protein-coding
empty,0.008733624454148464,7,red,C1_,1.4870129870129887,protein-coding
SPAC9.13c,0.004366812227074218,7,red,C2_,2.974025974025987,protein-coding
SPAC767.01c,0.5414847161572053,7,red,C3_,0.015989386957128912,protein-coding
SPAC11E3.03,0.4847161572052402,7,red,C4_,0.0267930267930268,protein-coding
SPAC1296.02,0.48908296943231444,7,red,C5_,0.01770253555967844,protein-coding
SPAC12B10.14c,0.004366812227074218,7,red,C6_,1.9826839826839935,protein-coding
SPAC139.03,0.0,7,red,C7_,inf,protein-coding
SPAC13G6.03,0.0,7,red,C8_,inf,protein-coding
SPAC1639.02c,0.519650655021834,7,red,C9_,0.00833060496926047,protein-coding
SPAC1782.09c,0.48908296943231444,7,red,C10_,0.008851267779839248,protein-coding
SPAC20H4.07,0.0,7,red,C11_,inf,protein-coding
SPAC22A12.10,0.5676855895196506,7,red,C12_,0.015251415251415273,protein-coding
SPAC22E12.18,0.008733624454148464,7,red,D1_,1.4870129870129887,protein-coding
SPAC24H6.11c,0.5545851528384279,7,red,D2_,0.02341752735453524,protein-coding
SPAC25G10.09c,0.5240174672489083,7,red,D3_,0.016522366522366546,protein-coding
SPAC26F1.07,0.004366812227074218,7,red,D4_,1.9826839826839935,protein-coding
SPAC4G9.16c,0.013100436681222682,7,red,D5_,1.321789321789324,protein-coding
SPAC57A10.02,0.034934497816593885,7,red,D6_,0.4956709956709956,protein-coding
SPAC57A10.08c,0.537117903930131,7,red,D7_,0.008059690986520292,protein-coding
SPAC644.13c,0.5327510917030568,7,red,D8_,0.00812575402739341,protein-coding
SPAC6B12.03c,0.06550218340611352,7,red,D9_,0.1321789321789324,protein-coding
SPAC6C3.05,0.5065502183406113,7,red,D10_,0.0,protein-coding
SPAC6F6.06c,0.5502183406113537,7,red,D11_,0.0,protein-coding
SPAC8C9.07,0.07423580786026199,7,red,D12_,0.11662846956964623,protein-coding
SPAC8C9.10c,0.008733624454148464,7,red,E1_,1.982683982683984,protein-coding
SPAPB24D3.09c,0.5458515283842794,7,red,E2_,0.023792207792207802,protein-coding
SPAPB8E5.03,0.04366812227074235,7,red,E3_,0.49567099567099615,protein-coding
SPBC1306.02,0.5283842794759825,7,red,E4_,0.016385818038710625,protein-coding
SPBC16C6.01c,0.0,7,red,E5_,inf,protein-coding
SPBC16H5.07c,0.5021834061135371,7,red,E6_,0.05172219085262566,protein-coding
SPBC1703.12,0.4978165938864628,7,red,E7_,0.01739196476038584,protein-coding
SPBC1706.03,0.4847161572052402,7,red,E8_,0.008931008931008972,protein-coding
SPBC1709.09,0.0,7,red,E9_,inf,protein-coding
SPBC1778.10c,0.5502183406113537,7,red,E10_,0.007867793582079334,protein-coding
SPBC17G9.07,0.0,7,red,E11_,inf,protein-coding
SPBC18E5.05c,0.537117903930131,7,red,E12_,0.008059690986520292,protein-coding
SPBC216.05,0.5720524017467249,7,red,F1_,0.030269984468457745,protein-coding
SPBC24C6.11,0.008733624454148464,7,red,F2_,1.4870129870129887,protein-coding
SPBC27B12.03c,0.537117903930131,7,red,F3_,0.02417907295956077,protein-coding
SPBC28F2.03,0.537117903930131,7,red,F4_,0.016119381973040532,protein-coding
SPBC2A9.13,0.004366812227074218,7,red,F5_,2.974025974025987,protein-coding
SPBC365.12c,0.5589519650655022,7,red,F6_,0.02323457792207793,protein-coding
SPBC3E7.06c,0.5283842794759825,7,red,F7_,0.016385818038710625,protein-coding
SPBC725.02,0.3449781659388646,7,red,F8_,0.11293769521617628,protein-coding
SPBC725.06c,0.5589519650655022,7,red,F9_,0.0077448593073593435,protein-coding
SPBC776.02c,0.0,7,red,F10_,inf,protein-coding
SPBP23A10.10,0.01746724890829693,7,red,F11_,0.991341991341992,protein-coding
SPBP35G2.05c,0.5851528384279476,7,red,F12_,0.014796149124507354,protein-coding
SPBP4H10.10,0.537117903930131,7,red,G1_,0.03223876394608101,protein-coding
SPCC1223.01,0.5109170305676856,7,red,G2_,0.02541902541902543,protein-coding
SPCC1259.01c,0.008733624454148464,7,red,G3_,1.982683982683984,protein-coding
SPCC126.08c,0.5633187772925764,7,red,G4_,0.023054464914930038,protein-coding
SPCC16C4.13c,0.008733624454148464,7,red,G5_,1.4870129870129887,protein-coding
SPCC1739.12,0.008733624454148464,7,red,G6_,1.982683982683984,protein-coding
SPCC1919.04,0.008733624454148464,7,red,G7_,1.4870129870129887,protein-coding
SPCC320.12,0.5676855895196506,7,red,G8_,0.022877122877122884,protein-coding
SPCC548.07c,0.004366812227074218,7,red,G9_,2.974025974025987,protein-coding
SPCC550.14,0.5327510917030568,7,red,G10_,0.016251508054786767,protein-coding
SPCC569.05c,0.5764192139737991,7,red,G11_,0.015020333202151405,protein-coding
SPCC5E4.07,0.0,7,red,G12_,inf,protein-coding
SPCC757.03c,0.5633187772925764,7,red,H1_,0.046108929829860076,protein-coding
SPCC965.12,0.5458515283842794,7,red,H2_,0.03172294372294372,protein-coding
SPCPB16A4.04c,0.5633187772925764,7,red,H3_,0.030739286553240035,protein-coding
SPBC776.09,0.013100436681222682,7,red,H4_,1.6522366522366567,protein-coding
SPCC1259.09c,0.4847161572052402,7,red,H5_,0.07144807144807148,protein-coding
SPCC1742.01,0.5720524017467249,7,red,H6_,0.030269984468457745,protein-coding
SPAC18B11.11,0.5764192139737991,7,red,H7_,0.030040666404302762,protein-coding
SPAC19A8.08,0.008733624454148464,7,red,H8_,1.982683982683984,protein-coding
SPAC19E9.03,0.008733624454148464,7,red,H9_,1.982683982683984,protein-coding
SPAC222.05c,0.48034934497816595,7,red,H10_,0.036048799685163314,protein-coding
SPAC30D11.02c,0.5895196506550219,7,red,H11_,0.022029822029822035,protein-coding
SPAC750.05c,0.0,7,red,H12_,inf,protein-coding
SPAC7D4.06c,0.017391304347826098,7,blue,A1_,1.2445887445887431,protein-coding
SPAC869.01,0.5956521739130435,7,blue,A2_,0.043606029007488875,protein-coding
SPAC890.02c,0.5086956521739131,7,blue,A3_,0.10212010212010209,protein-coding
SPBC11C11.02,0.5739130434782609,7,blue,A4_,0.030171848353666528,protein-coding
SPBC18H10.14,0.013043478260869573,7,blue,A5_,1.3275613275613265,protein-coding
SPBC4B4.12c,0.5608695652173913,7,blue,A6_,0.030873519245612265,protein-coding
SPBC577.06c,0.5739130434782609,7,blue,A7_,0.02262888626524991,protein-coding
SPBC651.09c,0.013043478260869573,7,blue,A8_,0.9956709956709954,protein-coding
SPCC1020.01c,0.09565217391304348,7,blue,A9_,0.2262888626524989,protein-coding
SPCC191.07,0.34347826086956523,7,blue,A10_,0.03781029097484795,protein-coding
SPCC777.03c,0.5521739130434783,7,blue,A11_,0.023519787299314865,protein-coding
SPAC27D7.08c,0.591304347826087,7,blue,A12_,0.08785332314744078,protein-coding
SPAC637.09,0.19999999999999998,7,blue,B1_,0.5627705627705628,protein-coding
SPBC2G2.13c,0.5130434782608696,7,blue,B2_,0.6834690732995817,protein-coding
SPCC550.12,0.5304347826086957,7,blue,B3_,0.03264495067773755,protein-coding
SPCC895.07,0.22608695652173913,7,blue,B4_,0.34465534465534464,protein-coding
SPCC594.06c,0.5347826086956522,7,blue,B5_,0.024284658430999903,protein-coding
SPCC5E4.10c,0.5086956521739131,7,blue,B6_,0.025530025530025535,protein-coding
SPCC550.03c,0.03478260869565217,7,blue,B7_,0.3733766233766236,protein-coding
SPAC869.02c,0.5565217391304348,7,blue,B8_,0.007778679653679639,protein-coding
SPAC13F5.05,0.5434782608695652,7,blue,B9_,0.007965367965367951,protein-coding
SPBPB2B2.01,0.5173913043478261,7,blue,B10_,0.016733966313798268,protein-coding
SPAC14C4.11,0.5217391304347826,7,blue,B11_,0.016594516594516617,protein-coding
SPAPB1E7.12,0.37826086956521743,7,blue,B12_,0.2861123550778723,protein-coding
SPBC13E7.04,0.5347826086956522,7,blue,C1_,0.040474430718333135,protein-coding
empty,0.017391304347826098,7,blue,C2_,1.2445887445887431,protein-coding
SPBC530.13,0.5608695652173913,7,blue,C3_,0.09262055773683679,protein-coding
SPBC26H8.14c,0.39130434782608703,7,blue,C4_,0.04425204425204424,protein-coding
SPAC3A12.13c,0.013043478260869573,7,blue,C5_,1.3275613275613265,protein-coding
SPAC3A11.13,0.5434782608695652,7,blue,C6_,0.015930735930735955,protein-coding
SPAC18G6.13,0.4826086956521739,7,blue,C7_,0.02691002691002692,protein-coding
SPAC4D7.10c,0.008695652173913049,7,blue,C8_,0.9956709956709965,protein-coding
SPCC584.11c,0.4782608695652174,7,blue,C9_,0.06336088154269973,protein-coding
SPBC16C6.11,0.004347826086956524,7,blue,C10_,0.9956709956709933,protein-coding
SPCC613.12c,0.4739130434782609,7,blue,C11_,0.018269192581119212,protein-coding
SPAC3H8.05c,0.4347826086956522,7,blue,C12_,0.009956709956709938,protein-coding
SPBC365.14c,0.021739130434782594,7,blue,D1_,1.194805194805196,protein-coding
SPAC22H12.02,0.017391304347826098,7,blue,D2_,1.2445887445887431,protein-coding
SPCC24B10.09,0.1739130434782609,7,blue,D3_,0.12445887445887438,protein-coding
SPCC1393.03,0.021739130434782594,7,blue,D4_,0.9956709956709958,protein-coding
SPBC28E12.03,0.013043478260869573,7,blue,D5_,1.3275613275613265,protein-coding
SPAC18G6.09c,0.013043478260869573,7,blue,D6_,0.9956709956709954,protein-coding
SPACUNK4.07c,0.5130434782608696,7,blue,D7_,0.016875779587644017,protein-coding
SPAC1783.04c,0.37826086956521743,7,blue,D8_,0.45777976812459564,protein-coding
SPAC1006.05c,0.008695652173913049,7,blue,D9_,0.49783549783549663,protein-coding
SPBC1778.06c,0.004347826086956524,7,blue,D10_,0.9956709956709933,protein-coding
SPACUNK4.08,0.491304347826087,7,blue,D11_,0.017622495498601717,protein-coding
SPAC1805.07c,0.5478260869565218,7,blue,D12_,0.0,protein-coding
SPAC26F1.03,0.5652173913043479,7,blue,E1_,0.7812187812187812,protein-coding
SPAC23H4.14,0.5869565217391305,7,blue,E2_,0.05162738496071829,protein-coding
SPAC167.05,0.02608695652173912,7,blue,E3_,0.9956709956709965,protein-coding
SPAC26A3.01,0.1,7,blue,E4_,0.38961038961038974,protein-coding
SPAC17A5.18c,0.6,7,blue,E5_,0.05050505050505051,protein-coding
SPAC17G8.05,0.5304347826086957,7,blue,E6_,0.02448371300830318,protein-coding
SPAC18B11.09c,0.5478260869565218,7,blue,E7_,0.015804301518587253,protein-coding
SPAC1B1.02c,0.5130434782608696,7,blue,E8_,0.016875779587644017,protein-coding
SPAC2G11.09,0.5521739130434783,7,blue,E9_,0.007839929099771605,protein-coding
SPAC4H3.06,0.0,7,blue,E10_,inf,protein-coding
SPAC513.06c,0.4826086956521739,7,blue,E11_,0.008970008970008953,protein-coding
SPAC57A10.06,0.5391304347826087,7,blue,E12_,0.008029604803798338,protein-coding
SPAC630.07c,0.02608695652173912,7,blue,F1_,1.1616161616161622,protein-coding
SPBC1347.07,0.5739130434782609,7,blue,F2_,0.09051554506099958,protein-coding
SPBC16D10.02,0.04782608695652174,7,blue,F3_,0.8146399055489967,protein-coding
SPBC19G7.02,0.021739130434782594,7,blue,F4_,1.393939393939395,protein-coding
SPBC3D6.05,0.017391304347826098,7,blue,F5_,1.2445887445887431,protein-coding
SPBC651.12c,0.013043478260869573,7,blue,F6_,1.3275613275613265,protein-coding
SPBC713.09,0.004347826086956524,7,blue,F7_,2.987012987012986,protein-coding
SPBPB21E7.01c,0.5695652173913044,7,blue,F8_,0.015201083903374,protein-coding
SPCC757.12,0.004347826086956524,7,blue,F9_,1.991341991341993,protein-coding
SPCP1E11.11,0.5130434782608696,7,blue,F10_,0.008437889793821981,protein-coding
SPAC1002.14,0.4652173913043478,7,blue,F11_,0.01861067281628032,protein-coding
SPAC105.03c,0.5739130434782609,7,blue,F12_,0.00754296208841662,protein-coding
SPAC1071.04c,0.021739130434782594,7,blue,G1_,1.194805194805196,protein-coding
SPAC11E3.11c,0.5521739130434783,7,blue,G2_,0.06271943279817294,protein-coding
SPAC12G12.03,0.5304347826086957,7,blue,G3_,0.11425732737208147,protein-coding
SPAC13A11.01c,0.017391304347826098,7,blue,G4_,1.493506493506493,protein-coding
SPAC17C9.11c,0.582608695652174,7,blue,G5_,0.04458228338825355,protein-coding
SPAC19D5.01,0.013043478260869573,7,blue,G6_,1.3275613275613265,protein-coding
SPAC19D5.03,0.013043478260869573,7,blue,G7_,1.3275613275613265,protein-coding
SPAC20H4.09,0.008695652173913049,7,blue,G8_,1.9913419913419896,protein-coding
SPAC227.15,0.004347826086956524,7,blue,G9_,2.987012987012986,protein-coding
SPAC23G3.03,0.5347826086956522,7,blue,G10_,0.008094886143666616,protein-coding
SPAC23H4.02,0.5260869565217392,7,blue,G11_,0.008228685914636312,protein-coding
SPAC23H4.17c,0.0,7,blue,G12_,inf,protein-coding
SPAC24H6.13,0.021739130434782594,7,blue,H1_,1.194805194805196,protein-coding
SPAC27D7.06,0.591304347826087,7,blue,H2_,0.05124777183600713,protein-coding
SPAC27E2.02,0.5652173913043479,7,blue,H3_,0.045954045954045966,protein-coding
SPAC29B12.11c,0.582608695652174,7,blue,H4_,0.04458228338825355,protein-coding
SPAC2C4.07c,0.5652173913043479,7,blue,H5_,0.045954045954045966,protein-coding
SPAC328.05,0.5782608695652174,7,blue,H6_,0.037431240438759214,protein-coding
SPAC4A8.06c,0.582608695652174,7,blue,H7_,0.03715190282354459,protein-coding
SPAC607.06c,0.5782608695652174,7,blue,H8_,0.037431240438759214,protein-coding
SPCC16A11.10c,0.5739130434782609,7,blue,H9_,0.030171848353666528,protein-coding
SPAC6G9.08,0.004347826086956524,7,blue,H10_,2.987012987012986,protein-coding
SPAC9E9.08,0.5652173913043479,7,blue,H11_,0.015318015318015337,protein-coding
SPAPB2B4.04c,0.6,7,blue,H12_,0.01443001443001445,protein-coding
SPBC1105.14,0.5848214285714286,7,yellow,A1_,0.015199321458863446,protein-coding
SPBC119.04,0.53125,7,yellow,A2_,0.0,protein-coding
SPBC1347.02,0.5,7,yellow,A3_,0.01777777777777778,protein-coding
SPBC16A3.08c,0.5089285714285714,7,yellow,A4_,0.017465886939571153,protein-coding
SPBC16D10.05,0.5491071428571429,7,yellow,A5_,0.0,protein-coding
SPBC1778.04,0.5714285714285714,7,yellow,A6_,0.0,protein-coding
SPBC1861.05,0.4241071428571429,7,yellow,A7_,0.020959064327485382,protein-coding
SPBC1861.07,0.022321428571428575,7,yellow,A8_,0.39822222222222226,protein-coding
SPBC215.02,0.5758928571428571,7,yellow,A9_,0.0,protein-coding
SPBC21B10.10,0.5535714285714286,7,yellow,A10_,0.0,protein-coding
SPBC26H8.05c,0.5892857142857143,7,yellow,A11_,0.0,protein-coding
SPBC28F2.11,0.5357142857142857,7,yellow,B1_,0.0,protein-coding
SPBC29A10.10c,0.4866071428571429,7,yellow,B2_,0.0,protein-coding
SPBC29A3.07c,0.5133928571428571,7,yellow,B3_,0.06925603864734302,protein-coding
SPBC2D10.06,0.4821428571428571,7,yellow,B4_,0.0,protein-coding
SPBC30D10.14,0.4821428571428571,7,yellow,B5_,0.0,protein-coding
SPBC32F12.07c,0.5178571428571429,7,yellow,B6_,0.0,protein-coding
SPBC32H8.03,0.01339285714285715,7,yellow,B7_,0.6637037037037035,protein-coding
SPBC336.01,0.008928571428571425,7,yellow,B8_,0.4977777777777781,protein-coding
SPBC354.03,0.5223214285714286,7,yellow,B9_,0.0,protein-coding
SPBC3D6.10,0.4955357142857143,7,yellow,B10_,0.0,protein-coding
SPBC543.07,0.5223214285714286,7,yellow,B11_,0.0,protein-coding
SPBC56F2.08c,0.5714285714285714,7,yellow,B12_,0.0,protein-coding
SPBC582.08,0.5446428571428571,7,yellow,C1_,0.008160291438979965,protein-coding
SPBC725.05c,0.5178571428571429,7,yellow,C2_,0.0,protein-coding
empty,0.004464285714285726,7,yellow,C3_,0.9955555555555531,protein-coding
SPBC725.10,0.5401785714285714,7,yellow,C4_,0.0,protein-coding
SPBP4H10.03,0.004464285714285726,7,yellow,C5_,0.9955555555555531,protein-coding
SPBPJ4664.06,0.4866071428571429,7,yellow,C6_,0.009133537206931703,protein-coding
SPCC1223.11,0.5580357142857143,7,yellow,C7_,0.007964444444444446,protein-coding
SPCC126.07c,0.5625,7,yellow,C8_,0.0,protein-coding
SPCC126.11c,0.5535714285714286,7,yellow,C9_,0.0,protein-coding
SPCC1322.14c,0.004464285714285726,7,yellow,C10_,0.9955555555555531,protein-coding
SPCC1450.07c,0.53125,7,yellow,C11_,0.0,protein-coding
SPCC162.10,0.5625,7,yellow,C12_,0.0,protein-coding
SPCC18.03,0.5491071428571429,7,yellow,D1_,0.008093947606142729,protein-coding
SPCC188.02,0.008928571428571425,7,yellow,D2_,0.9955555555555562,protein-coding
SPCC1919.11,0.5089285714285714,7,yellow,D3_,0.008732943469785577,protein-coding
SPCC23B6.03c,0.008928571428571425,7,yellow,D4_,0.9955555555555562,protein-coding
SPCC24B10.07,0.5401785714285714,7,yellow,D5_,0.008227731864095502,protein-coding
SPCC297.05,0.5178571428571429,7,yellow,D6_,0.017164750957854406,protein-coding
SPCC330.11,0.004464285714285726,7,yellow,D7_,0.9955555555555531,protein-coding
SPCC550.15c,0.004464285714285726,7,yellow,D8_,0.9955555555555531,protein-coding
SPCC663.03,0.004464285714285726,7,yellow,D9_,0.9955555555555531,protein-coding
SPCC74.06,0.01785714285714285,7,yellow,D10_,0.4977777777777781,protein-coding
SPCC777.17c,0.5535714285714286,7,yellow,D11_,0.0,protein-coding
SPCC825.01,0.004464285714285726,7,yellow,D12_,0.9955555555555531,protein-coding
SPCC965.10,0.5625,7,yellow,E1_,0.02370370370370371,protein-coding
SPCC970.07c,0.5446428571428571,7,yellow,E2_,0.01632058287795993,protein-coding
SPAC105.01c,0.4866071428571429,7,yellow,E3_,0.027400611620795108,protein-coding
SPAC1399.01c,0.5491071428571429,7,yellow,E4_,0.024281842818428188,protein-coding
SPAC14C4.07,0.01785714285714285,7,yellow,E5_,0.9955555555555562,protein-coding
SPAC1783.01,0.5401785714285714,7,yellow,E6_,0.016455463728191004,protein-coding
SPAC1851.04c,0.4508928571428571,7,yellow,E7_,0.02957095709570958,protein-coding
SPAC20G8.02,0.5892857142857143,7,yellow,E8_,0.0075420875420875435,protein-coding
SPAC22G7.11c,0.004464285714285726,7,yellow,E9_,1.9911111111111062,protein-coding
SPAC23D3.13c,0.5892857142857143,7,yellow,E10_,0.0075420875420875435,protein-coding
SPAC23G3.12c,0.4955357142857143,7,yellow,E11_,0.00896896896896897,protein-coding
SPAC323.03c,0.5669642857142857,7,yellow,E12_,0.007839020122484691,protein-coding
SPAC323.07c,0.01785714285714285,7,yellow,F1_,0.7466666666666671,protein-coding
SPAC4A8.10,0.5133928571428571,7,yellow,F2_,0.02597101449275363,protein-coding
SPAC9E9.03,0.5178571428571429,7,yellow,F3_,0.07724137931034483,protein-coding
SPACUNK4.14,0.01785714285714285,7,yellow,F4_,0.7466666666666671,protein-coding
SPBC1685.05,0.01785714285714285,7,yellow,F5_,0.7466666666666671,protein-coding
SPBC216.01c,0.5803571428571429,7,yellow,F6_,0.022974358974358976,protein-coding
SPBC25D12.05,0.01339285714285715,7,yellow,F7_,0.9955555555555552,protein-coding
SPBC29A10.07,0.6026785714285714,7,yellow,F8_,0.022123456790123463,protein-coding
SPBC29A3.14c,0.008928571428571425,7,yellow,F9_,1.4933333333333343,protein-coding
SPBC359.03c,0.008928571428571425,7,yellow,F10_,0.9955555555555562,protein-coding
SPBC3D6.13c,0.5178571428571429,7,yellow,F11_,0.008582375478927203,protein-coding
SPCC1450.09c,0.5714285714285714,7,yellow,F12_,0.015555555555555559,protein-coding
SPCC1620.08,0.5892857142857143,7,yellow,G1_,0.02262626262626263,protein-coding
SPCC1682.15,0.4642857142857143,7,yellow,G2_,0.05743589743589744,protein-coding
SPCC16A11.08,0.5178571428571429,7,yellow,G3_,0.03432950191570881,protein-coding
SPCC1902.01,0.5401785714285714,7,yellow,G4_,0.03291092745638201,protein-coding
SPCC285.16c,0.5758928571428571,7,yellow,G5_,0.03086993970714902,protein-coding
SPCC306.04c,0.5982142857142857,7,yellow,G6_,0.02971807628524047,protein-coding
SPCC663.14c,0.022321428571428575,7,yellow,G7_,0.9955555555555555,protein-coding
SPAC1039.06,0.01785714285714285,7,yellow,G8_,0.9955555555555562,protein-coding
SPAC17G6.03,0.01785714285714285,7,yellow,G9_,0.9955555555555562,protein-coding
SPAC1805.06c,0.4955357142857143,7,yellow,G10_,0.026906906906906912,protein-coding
SPAC227.11c,0.5535714285714286,7,yellow,G11_,0.024086021505376348,protein-coding
SPAC24H6.09,0.5625,7,yellow,G12_,0.02370370370370371,protein-coding
SPAC25B8.19c,0.5669642857142857,7,yellow,H1_,0.039195100612423456,protein-coding
SPAC29B12.14c,0.5803571428571429,7,yellow,H2_,0.030632478632478637,protein-coding
SPAC2G11.13,0.5982142857142857,7,yellow,H3_,0.037147595356550586,protein-coding
SPAC343.12,0.026785714285714274,7,yellow,H4_,0.8296296296296302,protein-coding
SPAC3C7.06c,0.026785714285714274,7,yellow,H5_,0.8296296296296302,protein-coding
SPAC3H8.09c,0.026785714285714274,7,yellow,H6_,0.9955555555555562,protein-coding
SPAC4D7.02c,0.08035714285714285,7,yellow,H7_,0.2765432098765433,protein-coding
